title,author,avg_rating,genre,price,currency,cover_url,link
"Last Sacrifice (Vampire Academy, #6)",Richelle Mead,4.37,Young Adult Fiction,10.11,EUR,http://books.google.com/books/content?id=LtYDKKYw3wkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6527740-last-sacrifice
Layer Cake,J.J. Connolly,4.11,Fiction,,NAN,http://books.google.com/books/content?id=c_AlEVEFoNgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/29421.Layer_Cake
Leaves of Grass,Walt Whitman,4.11,American Poetry,,NAN,http://books.google.com/books/content?id=o_EWAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/27494.Leaves_of_Grass
"Left Behind (Left Behind, #1)",Tim LaHaye,4.11,Fiction,14.97,EUR,http://books.google.com/books/content?id=poKnuATl3DsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/27523.Left_Behind
"Legend (Legend, #1)",Marie Lu,4.15,Juvenile Nonfiction,,NAN,http://books.google.com/books/content?id=r8ERAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9275658-legend
Les Misérables,Victor Hugo,4.21,Fiction,,NAN,http://books.google.com/books/content?id=IMAyEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/24280.Les_Mis_rables
Less Than Zero,Bret Easton Ellis,4.11,Fiction,11.99,EUR,http://books.google.com/books/content?id=W8ZtDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9915.Less_Than_Zero
Libra,Don DeLillo,4.11,Fiction,,NAN,http://books.google.com/books/content?id=rYpaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/400.Libra
Life of Pi,Yann Martel,3.94,Performing Arts,12.56,EUR,http://books.google.com/books/content?id=c3JeEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4214.Life_of_Pi
Like Water for Chocolate,Laura Esquivel,3.95,Mexico,,NAN,http://books.google.com/books/content?id=nNqUyQrUkUEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6952.Like_Water_for_Chocolate
"Linger (The Wolves of Mercy Falls, #2)",Maggie Stiefvater,4.11,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=BTAhngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6654313-linger
"Little House in the Big Woods (Little House, #1)",Laura Ingalls Wilder,4.11,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=1-_eDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/8337.Little_House_in_the_Big_Woods
"Little House on the Prairie (Little House, #3)",Laura Ingalls Wilder,4.11,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=7ue6Z6UMS_AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/77767.Little_House_on_the_Prairie
"Little Women (Little Women, #1)",Louisa May Alcott,4.17,Nan,,NAN,http://books.google.com/books/content?id=eHI1AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1934.Little_Women
"Living Dead in Dallas (Sookie Stackhouse, #2)",Charlaine Harris,4.11,Dallas (Tex.),,NAN,,https://www.goodreads.com/book/show/110494.Living_Dead_in_Dallas
Living Fearless: Exchanging the Lies of the World for the Liberating Truth of God,Jamie Winship,4.11,Religion,14.43,EUR,http://books.google.com/books/content?id=ZchOEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/59317244-living-fearless
Local Woman Missing,Mary Kubica,4.11,Fiction,8.6,EUR,http://books.google.com/books/content?id=Mu_yDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/57361474-local-woman-missing
Lock Every Door,Riley Sager,3.89,Fiction,8.99,EUR,http://books.google.com/books/content?id=XQh1DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/41837243-lock-every-door
Lolita,Vladimir Nabokov,3.87,Fiction,,NAN,http://books.google.com/books/content?id=utvB0I_0SZsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7604.Lolita
"Lonesome Dove (Lonesome Dove, #1)",Larry McMurtry,4.57,Cattle Drives,,NAN,http://books.google.com/books/content?id=GXYH1C_esq0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/256008.Lonesome_Dove
Look Closer,David Ellis,4.11,Fiction,12.13,EUR,http://books.google.com/books/content?id=TopGEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/59316367-look-closer
Looking for Alaska,John Green,3.96,Young Adult Fiction,9.09,EUR,http://books.google.com/books/content?id=5v1NBhR1W88C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/99561.Looking_for_Alaska
Lord of the Flies,William Golding,3.7,Fiction,,NAN,http://books.google.com/books/content?id=3KRdJZbAN_sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7624.Lord_of_the_Flies
"Love Story (Love Story, #1)",Erich Segal,4.11,Nan,,NAN,http://books.google.com/books/content?id=eBgCAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/73968.Love_Story
Love You Forever,Robert Munsch,4.38,Juvenile Nonfiction,,NAN,http://books.google.com/books/content?id=7ep09WAFbDwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/310259.Love_You_Forever
Love in the Time of Cholera,Gabriel García Márquez,3.94,Fiction,,NAN,http://books.google.com/books/content?id=E7iFBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9712.Love_in_the_Time_of_Cholera
"Lover Avenged (Black Dagger Brotherhood, #7)",J.R. Ward,4.11,Fiction,8.31,EUR,http://books.google.com/books/content?id=fInunOcqa5kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5098079-lover-avenged
"Lover Awakened (Black Dagger Brotherhood, #3)",J.R. Ward,4.11,Fiction,,NAN,http://books.google.com/books/content?id=__FNjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/42900.Lover_Awakened
"Lover Eternal (Black Dagger Brotherhood, #2)",J.R. Ward,4.11,Fantasy Fiction,,NAN,http://books.google.com/books/content?id=fAyjAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/35729.Lover_Eternal
"Lover Revealed (Black Dagger Brotherhood, #4)",J.R. Ward,4.11,Black Dagger Brotherhood (Fictitious Characters),,NAN,http://books.google.com/books/content?id=mt7BbwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/42898.Lover_Revealed
"Lover Unbound (Black Dagger Brotherhood, #5)",J.R. Ward,4.11,Fiction,8.31,EUR,http://books.google.com/books/content?id=w2496VwR1nIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/304027.Lover_Unbound
Macbeth,William Shakespeare,4.11,Nan,,NAN,http://books.google.com/books/content?id=tfBSvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/8852.Macbeth
Madame Bovary,Gustave Flaubert,3.71,Fiction,,NAN,http://books.google.com/books/content?id=5LlddZgi6iYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2175.Madame_Bovary
"Magical Midlife Awakening (Leveling Up, #9)",K.F. Breene,4.11,Fiction,,NAN,http://books.google.com/books/content?id=DJ6n0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/205840559-magical-midlife-awakening
Man's Search for Meaning,Viktor E. Frankl,4.37,"Holocaust, Jewish (1939-1945)",,NAN,http://books.google.com/books/content?id=H8k4JLZu6AsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4069.Man_s_Search_for_Meaning
Mansfield Park,Jane Austen,3.86,Nan,,NAN,,https://www.goodreads.com/book/show/45032.Mansfield_Park
"Marked (House of Night, #1)",P.C. Cast,3.82,Young Adult Fiction,10.83,EUR,http://books.google.com/books/content?id=z1k50JF7d3MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30183.Marked
Marley and Me: Life and Love With the World’s Worst Dog,John Grogan,4.14,Biography & Autobiography,,NAN,http://books.google.com/books/content?id=enqBRs-kQUAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/12691.Marley_and_Me
"Mary Poppins (Mary Poppins, #1)",P.L. Travers,4.11,Nan,,NAN,,https://www.goodreads.com/book/show/152380.Mary_Poppins
"Matched (Matched, #1)",Ally Condie,4.11,Juvenile Fiction,7.99,EUR,http://books.google.com/books/content?id=0ofpjCLBT1cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7735333-matched
Matilda,Roald Dahl,4.33,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=IClpljgfEZEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/39988.Matilda
"Me Before You (Me Before You, #1)",Jojo Moyes,4.26,Fiction,,NAN,http://books.google.com/books/content?id=rTYEyWrXLO0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17347634-me-before-you
Me Talk Pretty One Day,David Sedaris,4.11,Humor,5.99,EUR,http://books.google.com/books/content?id=MPNS0j-kGwcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4137.Me_Talk_Pretty_One_Day
Meditations,Marcus Aurelius,4.11,Philosophy,,NAN,http://books.google.com/books/content?id=VVsmU-4YwFsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30659.Meditations
Memoirs of a Geisha,Arthur Golden,4.16,Fiction,,NAN,http://books.google.com/books/content?id=nhmjYyUjCOsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/929.Memoirs_of_a_Geisha
Message in a Bottle,Nicholas Sparks,4.11,Fiction,,NAN,http://books.google.com/books/content?id=SquEmRGaluEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/3478.Message_in_a_Bottle
Middlemarch,George Eliot,4.03,Fiction,4.27,EUR,http://books.google.com/books/content?id=4kpmEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/19089.Middlemarch
Middlesex,Jeffrey Eugenides,4.04,Nan,,NAN,http://books.google.com/books/content?id=Bzg8AAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2187.Middlesex
Midnight Sun [2008 Draft],Stephenie Meyer,4.01,Fiction,,NAN,http://books.google.com/books/content?id=izw6zwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/4502877-midnight-sun-2008-draft
Midnight in the Garden of Good and Evil,John Berendt,3.92,True Crime,9.09,EUR,http://books.google.com/books/content?id=YjxITJFUDhoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/386187.Midnight_in_the_Garden_of_Good_and_Evil
Midnight’s Children,Salman Rushdie,3.98,Fiction,8.99,EUR,http://books.google.com/books/content?id=I4ITufjFf0oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/14836.Midnight_s_Children
Misery,Stephen        King,4.23,Fiction,9.88,EUR,http://books.google.com/books/content?id=QbUACwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10614.Misery
"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",Ransom Riggs,3.92,Young Adult Fiction,9.18,EUR,http://books.google.com/books/content?id=pkGqafH1V40C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9460487-miss-peregrine-s-home-for-peculiar-children
"Mistborn: The Final Empire (Mistborn, #1)",Brandon Sanderson,4.49,Fiction,7.72,EUR,http://books.google.com/books/content?id=t_ZYYXZq4RgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/68428.Mistborn
Mistress Suffragette,Diana   Forbes,4.11,Fiction,,NAN,http://books.google.com/books/content?id=3eC9AQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/34521870-mistress-suffragette
"Moby-Dick or, The Whale",Herman Melville,3.56,Fiction,2.49,EUR,http://books.google.com/books/content?id=5O8sEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/153747.Moby_Dick_or_The_Whale
"Mockingjay (The Hunger Games, #3)",Suzanne Collins,4.12,Young Adult Fiction,13.64,EUR,http://books.google.com/books/content?id=Iw_gHtk4ghYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7260188-mockingjay
"Mort (Discworld, #4; Death, #1)",Terry Pratchett,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=I6DDvXh19W0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/386372.Mort
Mrs. Dalloway,Virginia Woolf,3.78,Foreign Language Study,8.37,EUR,http://books.google.com/books/content?id=hi4aAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/14942.Mrs_Dalloway
Much Ado About Nothing,William Shakespeare,4.11,Nan,,NAN,http://books.google.com/books/content?id=3n-zPjGMZvUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/12957.Much_Ado_About_Nothing
Murder on Family Grounds (Mary Wandwalker #3),Susan  Rowland,4.11,Nan,,NAN,http://books.google.com/books/content?id=zsxx0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/205338104-murder-on-family-grounds
"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,4.2,"Detective And Mystery Stories, English",,NAN,,https://www.goodreads.com/book/show/853510.Murder_on_the_Orient_Express
My Name Is Asher Lev,Chaim Potok,4.11,Fiction,8.09,EUR,http://books.google.com/books/content?id=kYcUeOR4bdoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11507.My_Name_Is_Asher_Lev
My Sister's Keeper,Jodi Picoult,4.11,Fiction,,NAN,http://books.google.com/books/content?id=LR8aOkXEwUcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10917.My_Sister_s_Keeper
"My Sister, the Serial Killer",Oyinkan Braithwaite,4.11,Nan,,NAN,,https://www.goodreads.com/book/show/38819868-my-sister-the-serial-killer
My Ántonia,Willa Cather,3.84,Fiction,5.99,EUR,http://books.google.com/books/content?id=dNliDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17150.My_ntonia
Mystic River,Dennis Lehane,4.17,Fiction,5.49,EUR,http://books.google.com/books/content?id=mWt9mPtxsGUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/21671.Mystic_River
Mythology,Edith Hamilton,4.11,Social Science,7.99,EUR,http://books.google.com/books/content?id=oZU3AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/23522.Mythology
Native Son,Richard Wright,4.11,Nan,,NAN,,https://www.goodreads.com/book/show/15622.Native_Son
"Neuromancer (Sprawl, #1)",William Gibson,4.11,Fiction,7.99,EUR,http://books.google.com/books/content?id=cLsLEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6088007-neuromancer
Never Let Me Go,Kazuo Ishiguro,3.85,Fiction,11.99,EUR,http://books.google.com/books/content?id=JAzxznMKiq4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6334.Never_Let_Me_Go
Never Lie,Freida McFadden,4.08,Nan,,NAN,http://books.google.com/books/content?id=qU7xzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/62080187-never-lie
"Neverwhere (London Below, #1)",Neil Gaiman,4.16,Fiction,4.99,EUR,http://books.google.com/books/content?id=D7UlOLjDl8QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/14497.Neverwhere
Night,Elie Wiesel,4.11,Biography & Autobiography,10.05,EUR,http://books.google.com/books/content?id=ELbHiPmYSM4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1617.Night
"Night Watch (Discworld, #29; City Watch, #6)",Terry Pratchett,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=_GcwEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/47989.Night_Watch
Nine Stories,J.D. Salinger,4.11,Fiction,,NAN,http://books.google.com/books/content?id=SFerswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/4009.Nine_Stories
Nineteen Minutes,Jodi Picoult,4.11,Fiction,13.84,EUR,http://books.google.com/books/content?id=MSMxgQp2bMUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/14866.Nineteen_Minutes
No Country for Old Men,Cormac McCarthy,4.11,Fiction,12.99,EUR,http://books.google.com/books/content?id=3Ksa5vqnc8QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/12497.No_Country_for_Old_Men
No Exit,Taylor  Adams,3.99,Nan,,NAN,,https://www.goodreads.com/book/show/35522836-no-exit
No Longer Human,Osamu Dazai,4.11,Fiction,13.43,EUR,http://books.google.com/books/content?id=9jhi2bY3GkAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/194746.No_Longer_Human
No One Can Know,Kate Alice Marshall,4.11,Fiction,,NAN,http://books.google.com/books/content?id=9G3eEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/127305892-no-one-can-know
None of This Is True,Lisa Jewell,4.08,Fiction,10.99,EUR,http://books.google.com/books/content?id=UImSEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/62334530-none-of-this-is-true
Normal People,Sally Rooney,4.11,Fiction,3.06,EUR,http://books.google.com/books/content?id=NBIVEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/41057294-normal-people
North and South,Elizabeth Gaskell,4.11,Fiction,0.49,EUR,http://books.google.com/books/content?id=gGaIEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/156538.North_and_South
Northanger Abbey,Jane Austen,4.11,Fiction,7.99,EUR,http://books.google.com/books/content?id=6mEGEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/50398.Northanger_Abbey
Norwegian Wood,Haruki Murakami,3.99,Fiction,8.99,EUR,http://books.google.com/books/content?id=kd1XlWVAIWQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11297.Norwegian_Wood
"Not Forever, But For Now",Chuck Palahniuk,4.11,Fiction,,NAN,http://books.google.com/books/content?id=7I8ZEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/101145468-not-forever-but-for-now
